player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_vision,mentality_penalties,mentality_composure,defending_defensive_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_gk_diving,goalkeeping_gk_handling,goalkeeping_gk_kicking,goalkeeping_gk_positioning,goalkeeping_gk_reflexes,url,mentality_attack_position
272876,FC 26,D. Kamenović,Dimitrije Kamenović,"Dimitrije Kamenović (born 16 July 2000) is a Serbian footballer who plays as a left back for Italian club Lazio. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/272/876/26_360.png,189,88,2000-07-16,"LB, CB",63,68,675000,6000,Left,3,3,1,Normal (185+),No,1200000,,46,Lazio,31,Serie A,https://cdn.sofifa.net/meta/team/43/30.png,5,RES,16,"Jul 1, 2021",2026,52,31,46,64,41,58,44,47,60,59,69,71,60,56,56,40,70,55,83,34,71,61,44,42,54,61,66,66,12,12,13,12,8,https://sofifa.com/player/272876/dimitrije-kamenovic/260010/,46
274924,FC 26,L. Opitz,Leon Opitz,"Leon Opitz (born 11 April 2005) is a German footballer who plays as a left midfield for German club Karlsruher SC, on loan from SV Werder Bremen. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/274/924/26_360.png,183,79,2005-04-11,"LM, ST, CAM, LW",63,79,1300000,5000,Left,3,2,1,Normal (170-185),No,,,1832,Karlsruher SC,20,2. Bundesliga,https://cdn.sofifa.net/meta/team/3114/30.png,5,SUB,17,,"Jun 30, 2026",56,62,37,60,51,63,57,42,54,61,78,79,66,57,66,59,57,58,58,58,40,30,62,46,54,38,47,35,10,13,13,10,8,https://sofifa.com/player/274924/leon-opitz/260010/,63
80876,FC 26,M. Kireev,Maxim Kireev,"Maxim Kireev (born 9 July 2004) is a Belarusian footballer who plays as a central attacking midfielder for Belgian club KV Mechelen. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/080/876/26_360.png,182,62,2004-07-09,"CAM, ST, RW, CM",63,75,1200000,3000,Right,3,3,1,Lean (170-185),No,2000000,,110724,KV Mechelen,4,Pro League,https://cdn.sofifa.net/meta/team/2938/30.png,5,RES,10,"Aug 25, 2025",2029,50,62,39,66,40,64,51,45,58,65,70,73,68,65,74,50,40,55,38,36,52,23,64,60,61,34,29,42,7,9,10,12,12,https://sofifa.com/player/80876/maxim-kireev/260010/,55
190700,FC 26,I. Koné,Ibrahim Koné,"Ibrahim Koné (born 5 December 1989) is a Guinean footballer who plays as a goalkeeper for French club US Boulogne Cote d'Opale. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/190/700/26_360.png,190,89,1989-12-05,GK,63,63,50000,600,Right,2,1,1,Normal (185+),No,88000,,111376,US Boulogne Cote d'Opale,17,Ligue 2,https://cdn.sofifa.net/meta/team/1461/30.png,5,SUB,16,"Aug 22, 2025",2028,10,12,12,23,10,11,18,8,18,14,35,41,36,59,42,46,66,31,80,9,31,20,38,12,41,18,14,10,62,61,61,67,62,https://sofifa.com/player/190700/ibrahim-kone/260010/,12
270573,FC 26,J. Cuero,Josué Cuero,"Josué Cuero (Josué William Cuero Mercado, born 21 May 2001) is an Ecuadorian footballer who plays as a right back for Ecuadorian club LDU Quito. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/270/573/26_360.png,176,67,2001-05-21,"RB, RM, CB",63,68,675000,5000,Right,3,2,1,Normal (170-185),No,1500000,,110986,LDU Quito,2018,Serie A,https://cdn.sofifa.net/meta/team/10779/30.png,5,SUB,28,"Jul 13, 2025",2026,60,35,41,63,29,62,54,39,43,57,73,83,73,60,75,54,52,62,54,32,48,59,39,36,60,61,58,56,14,15,6,15,7,https://sofifa.com/player/270573/josue-cuero/260010/,39
74734,FC 26,K. Gasnier,Kyllian Gasnier,"Kyllian Gasnier (born 30 June 2002) is a French footballer who plays as a central attacking midfielder for French club Pau FC. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/074/734/26_360.png,178,70,2002-06-30,"CAM, RM, CM",63,69,750000,1000,Right,3,3,1,Normal (170-185),No,1500000,,110321,Pau FC,17,Ligue 2,https://cdn.sofifa.net/meta/team/1838/30.png,5,SUB,11,"Aug 22, 2024",2026,51,58,46,67,42,68,58,51,63,63,72,65,70,49,71,51,56,60,54,54,45,37,69,54,66,29,40,33,6,13,15,6,13,https://sofifa.com/player/74734/kyllian-gasnier/260010/,51
261358,FC 26,Y. Sylla,Youssuf Sylla,"Youssuf Sylla (born 19 December 2002) is a Belgian footballer who plays as a striker for Polish club Jagiellonia Białystok. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/261/358/26_360.png,191,90,2002-12-19,ST,63,70,975000,3000,Right,3,2,1,Normal (185+),No,1600000,#Strength,110745,Jagiellonia Białystok,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/890/30.png,5,SUB,17,"Aug 31, 2025",2028,46,67,60,54,56,63,49,49,31,63,56,69,40,58,47,61,77,59,88,55,49,15,47,63,52,13,19,17,7,6,8,10,7,https://sofifa.com/player/261358/youssuf-sylla/260010/,59
71407,FC 26,N. Gomis,Nicksoen Gomis,"Nicksoen Gomis (born 15 March 2002) is a French footballer who plays as a center back for Canadian club Toronto FC. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/071/407/26_360.png,185,79,2002-03-15,"CB, LB",63,70,900000,2000,Left,3,2,1,Normal (185+),No,1500000,,111651,Toronto FC,39,Major League Soccer,https://cdn.sofifa.net/meta/team/111/30.png,5,SUB,15,"Feb 23, 2024",2026,38,24,50,52,29,41,34,31,44,56,60,69,50,60,56,36,67,58,77,26,56,62,38,36,46,63,67,65,7,11,8,11,7,https://sofifa.com/player/71407/nicksoen-gomis/260010/,35
271855,FC 26,F. Martínez,Fernando Martínez,"Fernando Martínez (Fernando Daniel Martínez Sánchez, born 27 July 2000) is an Argentine footballer who plays as a right back for Argentine club Central Cordoba SdE. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/271/855/26_360.png,175,72,2000-07-27,"RB, RM",63,68,675000,4000,Right,2,2,1,Normal (170-185),No,1000000,,112965,Central Cordoba SdE,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/14212/30.png,5,RES,20,"Jul 1, 2022",2026,60,29,50,43,28,64,40,41,34,56,63,63,58,53,73,27,54,64,50,30,60,64,35,48,45,60,68,68,10,14,10,9,8,https://sofifa.com/player/271855/fernando-martinez/260010/,52
79343,FC 26,M. Țuțu,Mark Țuțu,"Mark Țuțu (born 2 January 2004) is a Romanian footballer who plays as a right back for Romanian club UTA Arad. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/079/343/26_360.png,178,74,2004-01-02,RB,63,69,725000,800,Right,3,2,1,Normal (170-185),No,1100000,,110750,UTA Arad,330,Liga I,https://cdn.sofifa.net/meta/team/8474/30.png,5,RB,2,"Jul 4, 2025",2026,60,30,48,58,37,51,53,48,51,60,72,76,66,60,64,45,59,70,55,44,54,57,56,40,53,57,56,58,13,14,6,15,13,https://sofifa.com/player/79343/mark-tutu/260010/,54
266736,FC 26,B. Esselink,Bert Esselink,"Bert Esselink (Bert Johan Esselink, born 16 August 1999) is a Dutch footballer who plays as a center back for Scottish club Dundee United FC. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/266/736/26_360.png,191,78,1999-08-16,CB,63,68,625000,2000,Right,3,2,1,Normal (185+),No,1100000,,181,Dundee United FC,50,Premiership,https://cdn.sofifa.net/meta/team/282/30.png,5,CB,3,"Jul 1, 2025",2027,35,26,64,61,26,32,45,16,56,52,57,59,53,54,60,51,74,72,79,25,60,62,31,26,46,62,63,60,10,9,5,8,10,https://sofifa.com/player/266736/bert-esselink/260010/,32
272624,FC 26,P. Reinhardsen,Peter Reinhardsen,"Peter Reinhardsen (born 24 January 1999) is a Norwegian footballer who plays as a left back for Norwegian club Sarpsborg 08 FF. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/272/624/26_360.png,186,78,1999-01-24,"LB, RB, LM",63,66,575000,1000,Right,4,3,1,Normal (185+),No,762000,,112199,Sarpsborg 08 FF,41,Eliteserien,https://cdn.sofifa.net/meta/team/2601/30.png,5,SUB,20,"Jan 8, 2023",2026,60,49,59,58,45,61,53,45,54,62,67,69,63,58,55,52,68,67,69,45,65,55,54,38,53,54,62,61,14,11,8,14,11,https://sofifa.com/player/272624/peter-reinhardsen/260010/,54
76784,FC 26,F. Curtis,Findlay Curtis,"Findlay Curtis (Findlay Kenneth Curtis, born 1 October 2006) is a Scottish footballer who plays as a left winger for Scottish club Rangers FC. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/076/784/26_360.png,180,66,2006-10-01,"LW, RW, LM",63,84,1500000,9000,Right,3,3,1,Lean (170-185),No,4200000,,86,Rangers FC,50,Premiership,https://cdn.sofifa.net/meta/team/62/30.png,5,SUB,52,"Jul 1, 2024",2027,64,58,34,66,43,69,52,37,61,64,61,65,58,64,63,53,41,44,47,47,39,32,58,41,62,43,28,31,11,7,8,8,15,https://sofifa.com/player/76784/findlay-curtis/260010/,59
77040,FC 26,S. Commey,Semeu Commey,"Semeu Commey (born 12 May 2004) is a Ghanaian footballer who plays as a center back for Portuguese club Estrela da Amadora. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/077/040/26_360.png,190,80,2004-05-12,CB,63,72,1000000,1000,Right,2,2,1,Normal (185+),No,2300000,,718,Estrela da Amadora,308,Primeira Liga,https://cdn.sofifa.net/meta/team/12152/30.png,5,RES,4,"Feb 3, 2025",2027,32,22,68,37,28,32,33,27,31,36,73,75,62,61,53,46,80,77,75,22,64,62,25,45,63,64,64,62,10,10,11,12,13,https://sofifa.com/player/77040/semeu-commey/260010/,25
255216,FC 26,E. Maddy,Eros Maddy,"Eros Maddy (Eros Horatio Emmanuel Maddy, born 5 February 2001) is a Dutch footballer who plays as a right midfield for French club Stade Lavallois Mayenne FC, on loan from AJ Auxerre. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/255/216/26_360.png,177,71,2001-02-05,"RM, ST, RW",63,68,725000,5000,Right,3,3,1,Normal (170-185),No,,,1814,Stade Lavallois Mayenne FC,17,Ligue 2,https://cdn.sofifa.net/meta/team/1112/30.png,5,SUB,34,,"Jun 30, 2026",54,57,32,55,47,64,53,43,49,65,87,82,79,60,72,61,55,52,50,50,42,22,56,51,58,24,28,24,7,9,11,13,12,https://sofifa.com/player/255216/eros-maddy/260010/,55
72945,FC 26,Vitor Meer,Vitor Alves Meer,"Vitor Meer (born 21 June 2004) is a Brazilian footballer who plays as a left back for Cypriot club APOEL FC. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/072/945/26_360.png,176,72,2004-06-21,LB,63,73,1000000,5000,Left,3,2,1,Lean (170-185),No,2400000,,100135,APOEL FC,318,1. Division,https://cdn.sofifa.net/meta/team/2604/30.png,5,SUB,6,"Jul 1, 2024",2028,63,28,47,60,21,64,58,29,62,65,74,71,69,60,71,46,57,65,54,30,58,61,59,32,54,49,61,57,6,11,9,8,7,https://sofifa.com/player/72945/vitor-alves-meer/260010/,55
76785,FC 26,T. Kummer,Tomás Kummer,"Tomás Kummer (Tomás Andrés Kummer, born 10 November 2004) is an Argentine footballer who plays as a center back for Argentine club CA Aldosivi, on loan from Talleres. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/076/785/26_360.png,186,78,2004-11-10,CB,63,73,975000,2000,Right,3,2,1,Normal (185+),No,,,111707,CA Aldosivi,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/9874/30.png,5,SUB,2,,"Dec 31, 2025",38,29,61,55,34,41,31,38,53,46,66,67,63,60,64,44,72,61,71,29,55,61,41,45,54,61,67,65,6,9,11,11,6,https://sofifa.com/player/76785/tomas-kummer/260010/,34
230897,FC 26,B. Hanlan,Brandon Hanlan,"Brandon Hanlan (Brandon Alex Graham Hanlan, born 31 May 1997) is a British footballer who plays as a striker for British club Doncaster Rovers. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/230/897/26_360.png,182,83,1997-05-31,ST,63,63,500000,1000,Right,3,3,1,Normal (170-185),No,875000,,142,Doncaster Rovers,60,League One,https://cdn.sofifa.net/meta/team/235/30.png,5,SUB,9,"Jul 1, 2025",2027,49,61,57,58,58,62,55,40,49,61,82,85,76,59,71,63,83,68,80,56,49,22,48,61,59,40,30,35,6,8,9,6,8,https://sofifa.com/player/230897/brandon-hanlan/260010/,59
259057,FC 26,L. Loria,Leonardo Loria,"Leonardo Loria (born 28 March 1999) is an Italian footballer who plays as a goalkeeper for Italian club Spezia, on loan from Pisa. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/259/057/26_360.png,195,80,1999-03-28,GK,63,68,550000,2000,Right,3,1,1,Normal (185+),No,,,110741,Spezia,32,Serie B,https://cdn.sofifa.net/meta/team/345/30.png,5,SUB,16,,"Jun 30, 2026",14,11,17,26,9,12,12,13,25,21,23,29,38,51,30,45,57,15,68,11,21,15,40,11,31,10,22,19,65,63,60,63,65,https://sofifa.com/player/259057/leonardo-loria/260010/,11
76274,FC 26,N. Goguadze,Nikky Goguadze,"Nikky Goguadze (born 15 July 1998) is a Dutch footballer who plays as a striker for German club VfL Osnabrück. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/076/274/26_360.png,177,85,1998-07-15,ST,63,64,575000,1000,Right,4,2,1,Stocky (170-185),No,877000,,487,VfL Osnabrück,2076,3. Liga,https://cdn.sofifa.net/meta/team/2872/30.png,5,SUB,9,"Jan 4, 2025",2026,55,62,61,58,55,59,39,36,52,58,77,81,70,53,69,62,83,69,80,60,67,33,49,66,54,23,44,33,15,8,6,15,6,https://sofifa.com/player/76274/nikky-goguadze/260010/,66
251634,FC 26,E. Florescu,Eduard Florescu,"Eduard Florescu (Eduard Marian Florescu, born 27 June 1997) is a Romanian footballer who plays as a right midfield for Romanian club Unirea Slobozia. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/251/634/26_360.png,183,74,1997-06-27,"RM, RW, LM",63,63,475000,1000,Left,3,3,1,Lean (170-185),No,641000,,131459,Unirea Slobozia,330,Liga I,https://cdn.sofifa.net/meta/team/8132/30.png,5,RW,7,"Jul 1, 2025",2026,61,58,54,65,63,62,63,68,59,64,65,70,68,62,64,70,60,65,58,68,55,60,59,65,65,49,56,49,6,11,7,12,6,https://sofifa.com/player/251634/eduard-florescu/260010/,58
79859,FC 26,A. Camara,Abdoulaye Camara,"Abdoulaye Camara (Abdoulaye Kolev Camara, born 21 December 2006) is a Guinean footballer who plays as a left winger for Danish club Vejle Boldklub. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/079/859/26_360.png,178,67,2006-12-21,"LW, LM",63,76,1100000,2000,Right,3,3,1,Lean (170-185),No,2100000,,822,Vejle Boldklub,1,Superliga,https://cdn.sofifa.net/meta/team/7466/30.png,5,SUB,20,"Jul 18, 2025",2029,55,59,51,55,56,62,44,39,49,63,81,84,75,58,78,61,64,64,52,57,58,35,64,52,64,35,35,34,12,9,12,14,6,https://sofifa.com/player/79859/abdoulaye-camara/260010/,61
242419,FC 26,B. Njie,Bilal Njie,"Bilal Njie (Bilal Elmi Njie, born 13 June 1998) is a Somalian footballer who plays as a left winger for Norwegian club KFUM-Kameratene Oslo. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/242/419/26_360.png,184,72,1998-06-13,"LW, ST, LM",63,63,500000,1000,Right,4,3,1,Lean (170-185),No,625000,,131491,KFUM-Kameratene Oslo,41,Eliteserien,https://cdn.sofifa.net/meta/team/11914/30.png,5,LW,11,"Aug 14, 2025",2027,54,61,50,53,53,64,45,37,47,62,88,86,86,56,82,63,69,64,57,50,42,21,53,51,50,23,27,25,8,8,13,12,9,https://sofifa.com/player/242419/bilal-njie/260010/,61
278260,FC 26,M. Efekele,Malamine Efekele,"Malamine Efekele (born 19 July 2004) is a French footballer who plays as a right midfield for Swiss club FC St. Gallen 1879. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/278/260/26_360.png,180,70,2004-07-19,"RM, RW",63,78,1200000,3000,Right,3,4,1,Lean (170-185),No,2500000,,898,FC St. Gallen 1879,189,Super League,https://cdn.sofifa.net/meta/team/362/30.png,5,SUB,21,"Aug 28, 2025",2027,55,64,52,57,61,68,59,48,47,64,83,87,80,55,67,64,65,47,54,60,48,17,54,53,60,17,11,16,5,6,10,14,15,https://sofifa.com/player/278260/malamine-efekele/260010/,62
230132,FC 26,D. Dražić,Dejan Dražić,"Dejan Dražić (born 26 September 1995) is a Serbian footballer who plays as a left midfield for Indian club FC Goa. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/230/132/26_360.png,175,68,1995-09-26,"LM, CM, LW",63,63,475000,850,Right,3,3,1,Lean (170-185),No,641000,,113298,FC Goa,2149,Super League,https://cdn.sofifa.net/meta/team/435/30.png,5,LM,8,"Jul 18, 2024",2026,60,58,39,57,57,60,68,48,59,60,81,70,78,60,78,59,59,76,56,66,71,48,60,65,65,48,48,40,15,8,8,10,5,https://sofifa.com/player/230132/dejan-drazic/260010/,60
258804,FC 26,P. Ortiz,Pablo Ortiz,"Pablo Ortiz (Pablo Antonio Ortiz Cabezas, born 8 June 2000) is a Colombian footballer who plays as a center back for American club Houston Dynamo. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/258/804/26_360.png,190,70,2000-06-08,CB,63,70,875000,2000,Left,2,2,1,Normal (185+),No,1500000,,698,Houston Dynamo,39,Major League Soccer,https://cdn.sofifa.net/meta/team/478/30.png,5,SUB,22,"Aug 30, 2024",2025,24,22,62,63,24,43,28,24,40,57,68,72,71,60,70,26,74,65,72,25,59,59,31,33,53,63,62,60,8,14,14,9,15,https://sofifa.com/player/258804/pablo-ortiz/260010/,25
262645,FC 26,F. Christensen,Frederik Christensen,"Frederik Christensen (Frederik Ørsøe Christensen, born 7 June 2002) is a Danish footballer who plays as a left midfield for German club VfL Osnabrück, on loan from IF Brommapojkarna. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/262/645/26_360.png,180,72,2002-06-07,"LM, LB, LW",63,72,1100000,1000,Left,3,3,1,Normal (170-185),No,,,487,VfL Osnabrück,2076,3. Liga,https://cdn.sofifa.net/meta/team/2872/30.png,5,LM,3,,"Jun 30, 2026",62,55,50,61,39,59,40,35,59,61,72,75,61,60,73,57,65,71,62,48,56,57,59,38,62,58,58,57,10,12,10,10,10,https://sofifa.com/player/262645/frederik-christensen/260010/,61
71925,FC 26,L. Engelns,Luis Engelns,"Luis Engelns (born 11 March 2007) is a German footballer who plays as a center midfield for German club SC Paderborn 07. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/071/925/26_360.png,188,74,2007-03-11,"CM, RM, CDM",63,77,1100000,2000,Right,3,2,1,Lean (185+),No,2400000,,10030,SC Paderborn 07,20,2. Bundesliga,https://cdn.sofifa.net/meta/team/2642/30.png,5,SUB,6,"Apr 5, 2024",2026,52,53,60,65,48,65,45,37,65,61,67,56,66,64,64,52,65,69,56,54,49,58,64,45,52,58,55,51,9,13,12,5,12,https://sofifa.com/player/71925/luis-engelns/260010/,58
73205,FC 26,M. Hoffmann,Marco Hoffmann,"Marco Hoffmann (Marco Philip Hoffmann, born 8 November 2003) is an Austrian footballer who plays as a striker for Austrian club TSV Hartberg. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/073/205/26_360.png,180,75,2003-11-08,ST,63,70,975000,3000,Right,3,2,1,Normal (170-185),No,1600000,,2017,TSV Hartberg,80,Bundesliga,https://cdn.sofifa.net/meta/team/5769/30.png,5,SUB,22,"Jul 4, 2024",2026,43,64,63,66,57,54,54,43,60,63,62,69,54,59,68,66,67,44,61,67,41,22,57,52,56,40,47,45,10,13,10,6,5,https://sofifa.com/player/73205/marco-hoffmann/260010/,63
74229,FC 26,J. Janssen,Justin Janssen,"Justin Janssen (Justin Meltofte Janssen, born 25 July 2006) is a Danish footballer who plays as a center midfield for Danish club FC Nordsjælland. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/074/229/26_360.png,183,76,2006-07-25,"CM, CDM",63,78,1100000,3000,Left,3,2,1,Lean (170-185),No,2100000,,1788,FC Nordsjælland,1,Superliga,https://cdn.sofifa.net/meta/team/2394/30.png,5,SUB,18,"Aug 27, 2024",2029,38,59,55,66,41,60,38,42,64,63,62,66,56,62,66,56,63,64,61,57,62,60,62,36,61,52,61,57,12,12,10,13,14,https://sofifa.com/player/74229/justin-janssen/260010/,60
272373,FC 26,B. Rodríguez,Brayan Rodríguez,"Brayan Rodríguez (Brayan José Rodríguez Luna, born 4 September 1996) is a Venezuelan footballer who plays as a center back for Venezuelan club Caracas FC. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/272/373/26_360.png,185,82,1996-09-04,CB,63,64,450000,5000,Right,3,2,1,Normal (185+),No,1000000,,110989,Caracas FC,2019,Primera Division,https://cdn.sofifa.net/meta/team/12294/30.png,5,SUB,4,"Dec 14, 2023",2025,33,44,55,67,28,52,23,44,65,55,68,67,63,50,55,51,68,70,70,40,66,65,61,42,55,58,67,65,6,9,9,5,9,https://sofifa.com/player/272373/brayan-rodriguez/260010/,40
246005,FC 26,J. King,Joel King,"Joel King (Joel Bruce King, born 30 October 2000) is an Australian soccer player who plays as a left back for Australian club Sydney FC. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/246/005/26_360.png,179,78,2000-10-30,"LB, CB, RB",63,67,650000,2000,Left,3,2,1,Lean (170-185),No,861000,,111400,Sydney FC,351,A-League Men,https://cdn.sofifa.net/meta/team/253/30.png,5,SUB,16,"Jul 1, 2023",2026,63,35,50,63,28,58,48,30,56,56,72,67,64,58,69,29,71,81,74,29,53,55,40,36,54,56,59,56,8,10,11,11,10,https://sofifa.com/player/246005/joel-king/260010/,58
252149,FC 26,R. Nizet,Rob Nizet,"Rob Nizet (born 14 April 2002) is a Belgian footballer who plays as a left back for Turkish club Gaziantep FK. In the game FC 26, his overall rating is 63.",https://cdn.sofifa.net/players/252/149/26_360.png,177,73,2002-04-14,LB,63,69,700000,3000,Left,2,2,1,Lean (170-185),No,1500000,,110776,Gaziantep FK,68,Süper Lig,https://cdn.sofifa.net/meta/team/4192/30.png,5,SUB,38,"Sep 12, 2025",2026,57,48,44,60,46,59,66,59,54,59,84,82,75,59,76,65,64,72,62,60,63,59,52,41,55,57,55,58,11,7,15,13,13,https://sofifa.com/player/252149/rob-nizet/260010/,58
